"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2012","2012","IDX","Index","0","Units","2015_100","2015=100",97.32819,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2013","2013","IDX","Index","0","Units","2015_100","2015=100",95.684818,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2014","2014","IDX","Index","0","Units","2015_100","2015=100",96.869763,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2016","2016","IDX","Index","0","Units","2015_100","2015=100",104.841881,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2017","2017","IDX","Index","0","Units","2015_100","2015=100",106.861664,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2018","2018","IDX","Index","0","Units","2015_100","2015=100",111.070891,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2019","2019","IDX","Index","0","Units","2015_100","2015=100",115.882104,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2020","2020","IDX","Index","0","Units","2015_100","2015=100",121.037425,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2021","2021","IDX","Index","0","Units","2015_100","2015=100",133.500492,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1970","1970","IDX","Index","0","Units","2015_100","2015=100",12.720342,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1971","1971","IDX","Index","0","Units","2015_100","2015=100",13.891818,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1972","1972","IDX","Index","0","Units","2015_100","2015=100",14.67804,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1973","1973","IDX","Index","0","Units","2015_100","2015=100",15.78932,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1974","1974","IDX","Index","0","Units","2015_100","2015=100",17.409334,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1975","1975","IDX","Index","0","Units","2015_100","2015=100",19.616807,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1976","1976","IDX","Index","0","Units","2015_100","2015=100",21.466258,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1977","1977","IDX","Index","0","Units","2015_100","2015=100",23.319562,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1978","1978","IDX","Index","0","Units","2015_100","2015=100",24.659062,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1979","1979","IDX","Index","0","Units","2015_100","2015=100",24.609646,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1980","1980","IDX","Index","0","Units","2015_100","2015=100",26.370693,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1981","1981","IDX","Index","0","Units","2015_100","2015=100",29.324966,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1982","1982","IDX","Index","0","Units","2015_100","2015=100",32.539259,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1983","1983","IDX","Index","0","Units","2015_100","2015=100",33.807162,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1984","1984","IDX","Index","0","Units","2015_100","2015=100",34.737944,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1985","1985","IDX","Index","0","Units","2015_100","2015=100",36.340639,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1986","1986","IDX","Index","0","Units","2015_100","2015=100",39.251359,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1987","1987","IDX","Index","0","Units","2015_100","2015=100",43.209603,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1988","1988","IDX","Index","0","Units","2015_100","2015=100",46.046625,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1989","1989","IDX","Index","0","Units","2015_100","2015=100",46.127248,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1990","1990","IDX","Index","0","Units","2015_100","2015=100",46.756603,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1991","1991","IDX","Index","0","Units","2015_100","2015=100",47.218116,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1992","1992","IDX","Index","0","Units","2015_100","2015=100",47.209169,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1993","1993","IDX","Index","0","Units","2015_100","2015=100",46.885919,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1994","1994","IDX","Index","0","Units","2015_100","2015=100",46.666783,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1995","1995","IDX","Index","0","Units","2015_100","2015=100",47.356696,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1996","1996","IDX","Index","0","Units","2015_100","2015=100",48.039475,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1997","1997","IDX","Index","0","Units","2015_100","2015=100",49.28386,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1998","1998","IDX","Index","0","Units","2015_100","2015=100",52.705488,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1999","1999","IDX","Index","0","Units","2015_100","2015=100",54.901206,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2000","2000","IDX","Index","0","Units","2015_100","2015=100",56.030157,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2001","2001","IDX","Index","0","Units","2015_100","2015=100",58.198295,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2002","2002","IDX","Index","0","Units","2015_100","2015=100",60.19267,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2003","2003","IDX","Index","0","Units","2015_100","2015=100",61.316595,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2004","2004","IDX","Index","0","Units","2015_100","2015=100",61.759476,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2005","2005","IDX","Index","0","Units","2015_100","2015=100",63.764292,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2006","2006","IDX","Index","0","Units","2015_100","2015=100",67.856664,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2007","2007","IDX","Index","0","Units","2015_100","2015=100",72.816629,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2008","2008","IDX","Index","0","Units","2015_100","2015=100",79.40725,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2009","2009","IDX","Index","0","Units","2015_100","2015=100",83.252858,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2010","2010","IDX","Index","0","Units","2015_100","2015=100",85.080132,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2011","2011","IDX","Index","0","Units","2015_100","2015=100",89.336812,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2012","2012","IDX","Index","0","Units","2015_100","2015=100",92.718438,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2013","2013","IDX","Index","0","Units","2015_100","2015=100",96.887015,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2014","2014","IDX","Index","0","Units","2015_100","2015=100",98.829016,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2016","2016","IDX","Index","0","Units","2015_100","2015=100",100.385478,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2017","2017","IDX","Index","0","Units","2015_100","2015=100",100.978006,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2018","2018","IDX","Index","0","Units","2015_100","2015=100",104.929853,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2019","2019","IDX","Index","0","Units","2015_100","2015=100",109.50757,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2020","2020","IDX","Index","0","Units","2015_100","2015=100",111.094928,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2021","2021","IDX","Index","0","Units","2015_100","2015=100",113.380621,,
"NOR","Norway","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2022","2022","IDX","Index","0","Units","2015_100","2015=100",119.206253,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1970","1970","IDX","Index","0","Units","2015_100","2015=100",4.445676,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1971","1971","IDX","Index","0","Units","2015_100","2015=100",5.144496,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1972","1972","IDX","Index","0","Units","2015_100","2015=100",5.764556,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1973","1973","IDX","Index","0","Units","2015_100","2015=100",6.488734,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1974","1974","IDX","Index","0","Units","2015_100","2015=100",7.422402,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1975","1975","IDX","Index","0","Units","2015_100","2015=100",8.709284,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1976","1976","IDX","Index","0","Units","2015_100","2015=100",10.058305,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1977","1977","IDX","Index","0","Units","2015_100","2015=100",11.301094,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1978","1978","IDX","Index","0","Units","2015_100","2015=100",12.471247,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1979","1979","IDX","Index","0","Units","2015_100","2015=100",12.990468,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1980","1980","IDX","Index","0","Units","2015_100","2015=100",14.20565,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1981","1981","IDX","Index","0","Units","2015_100","2015=100",15.934193,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1982","1982","IDX","Index","0","Units","2015_100","2015=100",17.838931,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1983","1983","IDX","Index","0","Units","2015_100","2015=100",19.391587,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1984","1984","IDX","Index","0","Units","2015_100","2015=100",21.040901,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1985","1985","IDX","Index","0","Units","2015_100","2015=100",22.695468,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1986","1986","IDX","Index","0","Units","2015_100","2015=100",24.76268,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1987","1987","IDX","Index","0","Units","2015_100","2015=100",27.660018,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1988","1988","IDX","Index","0","Units","2015_100","2015=100",29.502057,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1989","1989","IDX","Index","0","Units","2015_100","2015=100",30.7949,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1990","1990","IDX","Index","0","Units","2015_100","2015=100",32.265786,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1991","1991","IDX","Index","0","Units","2015_100","2015=100",33.967091,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1992","1992","IDX","Index","0","Units","2015_100","2015=100",35.023948,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1993","1993","IDX","Index","0","Units","2015_100","2015=100",35.574606,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1994","1994","IDX","Index","0","Units","2015_100","2015=100",36.729136,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1995","1995","IDX","Index","0","Units","2015_100","2015=100",38.43566,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1996","1996","IDX","Index","0","Units","2015_100","2015=100",40.254173,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1997","1997","IDX","Index","0","Units","2015_100","2015=100",42.35929,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1998","1998","IDX","Index","0","Units","2015_100","2015=100",45.354703,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1999","1999","IDX","Index","0","Units","2015_100","2015=100",47.822679,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2000","2000","IDX","Index","0","Units","2015_100","2015=100",50.72679,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2001","2001","IDX","Index","0","Units","2015_100","2015=100",54.642858,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2002","2002","IDX","Index","0","Units","2015_100","2015=100",57.731415,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2003","2003","IDX","Index","0","Units","2015_100","2015=100",60.718922,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2004","2004","IDX","Index","0","Units","2015_100","2015=100",62.423138,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2005","2005","IDX","Index","0","Units","2015_100","2015=100",65.161277,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2006","2006","IDX","Index","0","Units","2015_100","2015=100",68.887686,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2007","2007","IDX","Index","0","Units","2015_100","2015=100",72.593034,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2008","2008","IDX","Index","0","Units","2015_100","2015=100",76.820486,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2009","2009","IDX","Index","0","Units","2015_100","2015=100",80.475558,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2010","2010","IDX","Index","0","Units","2015_100","2015=100",82.662005,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2011","2011","IDX","Index","0","Units","2015_100","2015=100",86.221514,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2012","2012","IDX","Index","0","Units","2015_100","2015=100",90.264723,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2013","2013","IDX","Index","0","Units","2015_100","2015=100",94.905075,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2014","2014","IDX","Index","0","Units","2015_100","2015=100",97.582201,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
